,DateP,confirmed cases,recoved cases,death cases,Long,Lat
23779,18-05-2020,1038,93,7,30.2176,12.8628
23780,22-03-2020,1,0,0,-9.6966,9.9456
23781,23-03-2020,2,0,0,-9.6966,9.9456
23782,24-03-2020,4,0,0,-9.6966,9.9456
23783,25-03-2020,5,0,0,-9.6966,9.9456
23784,26-03-2020,7,0,0,-9.6966,9.9456
23785,27-03-2020,10,0,0,-9.6966,9.9456
23786,28-03-2020,15,0,0,-9.6966,9.9456
23787,29-03-2020,20,0,0,-9.6966,9.9456
23788,30-03-2020,25,0,0,-9.6966,9.9456
23789,31-03-2020,30,0,0,-9.6966,9.9456
23790,01-04-2020,36,0,0,-9.6966,9.9456
23791,02-04-2020,45,0,0,-9.6966,9.9456
23792,03-04-2020,54,1,0,-9.6966,9.9456
23793,04-04-2020,63,2,0,-9.6966,9.9456
23794,05-04-2020,72,3,0,-9.6966,9.9456
23795,06-04-2020,81,3,0,-9.6966,9.9456
23796,07-04-2020,90,4,0,-9.6966,9.9456
23797,08-04-2020,99,5,0,-9.6966,9.9456
23798,09-04-2020,108,6,0,-9.6966,9.9456
23799,10-04-2020,116,7,0,-9.6966,9.9456
23800,11-04-2020,125,7,0,-9.6966,9.9456
23801,12-04-2020,140,8,0,-9.6966,9.9456
23802,13-04-2020,157,9,0,-9.6966,9.9456
23803,14-04-2020,174,10,0,-9.6966,9.9456
23804,15-04-2020,194,10,0,-9.6966,9.9456
23805,16-04-2020,214,11,0,-9.6966,9.9456
23806,17-04-2020,235,12,1,-9.6966,9.9456
23807,18-04-2020,255,13,1,-9.6966,9.9456
23808,19-04-2020,276,14,1,-9.6966,9.9456
23809,20-04-2020,297,14,1,-9.6966,9.9456
23810,21-04-2020,318,15,1,-9.6966,9.9456
23811,22-04-2020,339,16,1,-9.6966,9.9456
23812,23-04-2020,359,17,1,-9.6966,9.9456
23813,24-04-2020,380,18,1,-9.6966,9.9456
23814,25-04-2020,401,20,1,-9.6966,9.9456
23815,26-04-2020,422,22,2,-9.6966,9.9456
23816,27-04-2020,442,25,2,-9.6966,9.9456
23817,28-04-2020,463,27,2,-9.6966,9.9456
23818,29-04-2020,485,30,2,-9.6966,9.9456
23819,30-04-2020,507,33,2,-9.6966,9.9456
23820,01-05-2020,528,36,2,-9.6966,9.9456
23821,02-05-2020,554,39,2,-9.6966,9.9456
23822,03-05-2020,579,42,2,-9.6966,9.9456
23823,04-05-2020,605,45,2,-9.6966,9.9456
23824,05-05-2020,631,48,3,-9.6966,9.9456
23825,06-05-2020,656,51,3,-9.6966,9.9456
23826,07-05-2020,680,55,3,-9.6966,9.9456
23827,08-05-2020,704,58,3,-9.6966,9.9456
23828,09-05-2020,730,62,3,-9.6966,9.9456
23829,10-05-2020,758,66,3,-9.6966,9.9456
23830,11-05-2020,788,69,3,-9.6966,9.9456
23831,12-05-2020,817,73,3,-9.6966,9.9456
23832,13-05-2020,851,76,4,-9.6966,9.9456
23833,14-05-2020,885,80,4,-9.6966,9.9456
23834,15-05-2020,919,84,4,-9.6966,9.9456
23835,16-05-2020,953,87,4,-9.6966,9.9456
23836,17-05-2020,987,91,4,-9.6966,9.9456
23837,18-05-2020,1021,95,4,-9.6966,9.9456
23838,22-03-2020,22,0,0,-122.6655,37.6489
23839,23-03-2020,26,0,0,-122.6655,37.6489
23840,24-03-2020,31,0,0,-122.6655,37.6489
23841,25-03-2020,36,0,0,-122.6655,37.6489
23842,26-03-2020,41,0,0,-122.6655,37.6489
23843,27-03-2020,46,0,0,-122.6655,37.6489
23844,28-03-2020,51,0,0,-122.6655,37.6489
23845,29-03-2020,56,0,0,-122.6655,37.6489
23846,30-03-2020,61,0,0,-122.6655,37.6489
23847,31-03-2020,70,0,0,-122.6655,37.6489
23848,01-04-2020,79,0,0,-122.6655,37.6489
23849,02-04-2020,88,0,0,-122.6655,37.6489
23850,03-04-2020,96,0,0,-122.6655,37.6489
23851,04-04-2020,105,0,0,-122.6655,37.6489
23852,05-04-2020,114,1,0,-122.6655,37.6489
23853,06-04-2020,123,1,0,-122.6655,37.6489
23854,07-04-2020,132,2,0,-122.6655,37.6489
23855,08-04-2020,141,3,0,-122.6655,37.6489
23856,09-04-2020,150,4,0,-122.6655,37.6489
23857,10-04-2020,159,5,0,-122.6655,37.6489
23858,11-04-2020,168,5,0,-122.6655,37.6489
23859,12-04-2020,177,6,0,-122.6655,37.6489
23860,13-04-2020,192,7,0,-122.6655,37.6489
23861,14-04-2020,211,8,0,-122.6655,37.6489
23862,15-04-2020,230,8,1,-122.6655,37.6489
23863,16-04-2020,249,9,1,-122.6655,37.6489
23864,17-04-2020,268,10,1,-122.6655,37.6489
23865,18-04-2020,288,11,1,-122.6655,37.6489
23866,19-04-2020,307,12,1,-122.6655,37.6489
23867,20-04-2020,327,12,1,-122.6655,37.6489
23868,21-04-2020,346,13,1,-122.6655,37.6489
23869,22-04-2020,364,14,1,-122.6655,37.6489
23870,23-04-2020,382,15,1,-122.6655,37.6489
23871,24-04-2020,400,16,2,-122.6655,37.6489
23872,25-04-2020,418,16,2,-122.6655,37.6489
23873,26-04-2020,436,17,2,-122.6655,37.6489
23874,27-04-2020,454,19,2,-122.6655,37.6489
23875,28-04-2020,472,21,2,-122.6655,37.6489
23876,29-04-2020,490,24,2,-122.6655,37.6489
23877,30-04-2020,508,27,2,-122.6655,37.6489
23878,01-05-2020,526,30,2,-122.6655,37.6489
23879,02-05-2020,546,33,3,-122.6655,37.6489
23880,03-05-2020,565,35,3,-122.6655,37.6489
23881,04-05-2020,585,38,3,-122.6655,37.6489
23882,05-05-2020,604,41,3,-122.6655,37.6489
23883,06-05-2020,624,44,3,-122.6655,37.6489
23884,07-05-2020,643,47,3,-122.6655,37.6489
23885,08-05-2020,662,51,3,-122.6655,37.6489
23886,09-05-2020,682,54,3,-122.6655,37.6489
23887,10-05-2020,701,58,3,-122.6655,37.6489
23888,11-05-2020,723,62,4,-122.6655,37.6489
23889,12-05-2020,747,65,4,-122.6655,37.6489
23890,13-05-2020,772,69,4,-122.6655,37.6489
23891,14-05-2020,797,73,4,-122.6655,37.6489
23892,15-05-2020,822,76,4,-122.6655,37.6489
23893,16-05-2020,846,80,4,-122.6655,37.6489
23894,17-05-2020,869,84,4,-122.6655,37.6489
23895,18-05-2020,892,87,4,-122.6655,37.6489
23896,22-03-2020,7,0,0,37.9062,-0.0236
23897,23-03-2020,8,0,0,37.9062,-0.0236
23898,24-03-2020,10,0,0,37.9062,-0.0236
23899,25-03-2020,15,0,0,37.9062,-0.0236
23900,26-03-2020,20,0,0,37.9062,-0.0236
23901,27-03-2020,25,0,0,37.9062,-0.0236
23902,28-03-2020,30,0,0,37.9062,-0.0236
23903,29-03-2020,35,0,0,37.9062,-0.0236
23904,30-03-2020,40,0,0,37.9062,-0.0236
23905,31-03-2020,49,0,0,37.9062,-0.0236
23906,01-04-2020,58,0,0,37.9062,-0.0236
23907,02-04-2020,67,0,0,37.9062,-0.0236
23908,03-04-2020,76,1,0,37.9062,-0.0236
23909,04-04-2020,85,2,0,37.9062,-0.0236
23910,05-04-2020,94,2,0,37.9062,-0.0236
23911,06-04-2020,103,3,0,37.9062,-0.0236
23912,07-04-2020,112,4,0,37.9062,-0.0236
23913,08-04-2020,121,5,0,37.9062,-0.0236
23914,09-04-2020,130,6,0,37.9062,-0.0236
23915,10-04-2020,139,6,0,37.9062,-0.0236
23916,11-04-2020,153,7,0,37.9062,-0.0236
23917,12-04-2020,170,8,0,37.9062,-0.0236
23918,13-04-2020,190,9,1,37.9062,-0.0236
23919,14-04-2020,211,10,1,37.9062,-0.0236
23920,15-04-2020,231,10,1,37.9062,-0.0236
23921,16-04-2020,252,11,1,37.9062,-0.0236
23922,17-04-2020,273,12,1,37.9062,-0.0236
23923,18-04-2020,295,13,1,37.9062,-0.0236
23924,19-04-2020,316,13,1,37.9062,-0.0236
23925,20-04-2020,337,14,1,37.9062,-0.0236
23926,21-04-2020,358,15,1,37.9062,-0.0236
23927,22-04-2020,380,16,2,37.9062,-0.0236
23928,23-04-2020,400,17,2,37.9062,-0.0236
23929,24-04-2020,420,18,2,37.9062,-0.0236
23930,25-04-2020,440,20,2,37.9062,-0.0236
23931,26-04-2020,459,23,2,37.9062,-0.0236
23932,27-04-2020,480,26,2,37.9062,-0.0236
23933,28-04-2020,501,29,2,37.9062,-0.0236
23934,29-04-2020,522,32,2,37.9062,-0.0236
23935,30-04-2020,541,35,2,37.9062,-0.0236
23936,01-05-2020,562,38,3,37.9062,-0.0236
23937,02-05-2020,585,41,3,37.9062,-0.0236
23938,03-05-2020,609,44,3,37.9062,-0.0236
23939,04-05-2020,633,47,3,37.9062,-0.0236
23940,05-05-2020,657,50,3,37.9062,-0.0236
23941,06-05-2020,680,54,3,37.9062,-0.0236
23942,07-05-2020,705,58,3,37.9062,-0.0236
23943,08-05-2020,730,61,3,37.9062,-0.0236
23944,09-05-2020,756,65,3,37.9062,-0.0236
23945,10-05-2020,786,69,4,37.9062,-0.0236
23946,11-05-2020,815,72,4,37.9062,-0.0236
23947,12-05-2020,846,76,4,37.9062,-0.0236
23948,13-05-2020,880,79,4,37.9062,-0.0236
23949,14-05-2020,914,83,4,37.9062,-0.0236
23950,15-05-2020,948,87,4,37.9062,-0.0236
23951,16-05-2020,982,90,4,37.9062,-0.0236
23952,17-05-2020,1016,94,4,37.9062,-0.0236
23953,18-05-2020,1050,98,5,37.9062,-0.0236
23954,22-03-2020,0,0,0,-61.7964,17.0608
23955,23-03-2020,0,0,0,-61.7964,17.0608
23956,24-03-2020,1,0,0,-61.7964,17.0608
23957,25-03-2020,3,0,0,-61.7964,17.0608
23958,26-03-2020,4,0,0,-61.7964,17.0608
23959,27-03-2020,6,0,0,-61.7964,17.0608
23960,28-03-2020,9,0,0,-61.7964,17.0608
23961,29-03-2020,14,0,0,-61.7964,17.0608
23962,30-03-2020,19,0,0,-61.7964,17.0608
23963,31-03-2020,24,0,0,-61.7964,17.0608
23964,01-04-2020,29,0,0,-61.7964,17.0608
23965,02-04-2020,38,0,0,-61.7964,17.0608
23966,03-04-2020,47,0,0,-61.7964,17.0608
23967,04-04-2020,56,0,0,-61.7964,17.0608
23968,05-04-2020,65,1,0,-61.7964,17.0608
23969,06-04-2020,74,2,0,-61.7964,17.0608
23970,07-04-2020,83,2,0,-61.7964,17.0608
23971,08-04-2020,92,3,0,-61.7964,17.0608
23972,09-04-2020,101,4,0,-61.7964,17.0608
23973,10-04-2020,110,5,0,-61.7964,17.0608
23974,11-04-2020,119,6,0,-61.7964,17.0608
23975,12-04-2020,134,6,0,-61.7964,17.0608
23976,13-04-2020,152,7,0,-61.7964,17.0608
23977,14-04-2020,169,8,1,-61.7964,17.0608
23978,15-04-2020,189,9,1,-61.7964,17.0608
23979,16-04-2020,210,9,1,-61.7964,17.0608
23980,17-04-2020,230,10,1,-61.7964,17.0608
23981,18-04-2020,251,11,1,-61.7964,17.0608
23982,19-04-2020,272,12,1,-61.7964,17.0608
23983,20-04-2020,293,13,1,-61.7964,17.0608
23984,21-04-2020,314,13,1,-61.7964,17.0608
23985,22-04-2020,334,14,1,-61.7964,17.0608
23986,23-04-2020,355,15,2,-61.7964,17.0608
23987,24-04-2020,376,16,2,-61.7964,17.0608
23988,25-04-2020,397,17,2,-61.7964,17.0608
23989,26-04-2020,419,18,2,-61.7964,17.0608
23990,27-04-2020,440,20,2,-61.7964,17.0608
23991,28-04-2020,461,23,2,-61.7964,17.0608
23992,29-04-2020,484,26,2,-61.7964,17.0608
23993,30-04-2020,512,29,2,-61.7964,17.0608
23994,01-05-2020,540,32,2,-61.7964,17.0608
23995,02-05-2020,567,35,3,-61.7964,17.0608
23996,03-05-2020,593,38,3,-61.7964,17.0608
23997,04-05-2020,619,41,3,-61.7964,17.0608
23998,05-05-2020,644,44,3,-61.7964,17.0608
23999,06-05-2020,670,47,3,-61.7964,17.0608
24000,07-05-2020,698,51,3,-61.7964,17.0608
24001,08-05-2020,729,54,3,-61.7964,17.0608
24002,09-05-2020,758,58,3,-61.7964,17.0608
24003,10-05-2020,792,62,3,-61.7964,17.0608
24004,11-05-2020,826,65,4,-61.7964,17.0608
24005,12-05-2020,860,69,4,-61.7964,17.0608
24006,13-05-2020,894,73,4,-61.7964,17.0608
24007,14-05-2020,928,76,4,-61.7964,17.0608
24008,15-05-2020,962,80,4,-61.7964,17.0608
24009,16-05-2020,996,84,4,-61.7964,17.0608
24010,17-05-2020,1030,87,4,-61.7964,17.0608
24011,18-05-2020,1064,91,4,-61.7964,17.0608
24012,22-03-2020,66,0,0,-86.9023,32.3182
24013,23-03-2020,75,0,0,-86.9023,32.3182
24014,24-03-2020,86,0,0,-86.9023,32.3182
24015,25-03-2020,103,0,0,-86.9023,32.3182
24016,26-03-2020,123,0,0,-86.9023,32.3182
24017,27-03-2020,145,0,0,-86.9023,32.3182
24018,28-03-2020,166,0,0,-86.9023,32.3182
24019,29-03-2020,187,0,0,-86.9023,32.3182
24020,30-03-2020,209,0,0,-86.9023,32.3182
24021,31-03-2020,230,0,0,-86.9023,32.3182
24022,01-04-2020,251,0,0,-86.9023,32.3182
24023,02-04-2020,273,0,0,-86.9023,32.3182
24024,03-04-2020,294,1,0,-86.9023,32.3182
24025,04-04-2020,315,1,0,-86.9023,32.3182
24026,05-04-2020,341,2,0,-86.9023,32.3182
24027,06-04-2020,369,3,0,-86.9023,32.3182
24028,07-04-2020,396,4,0,-86.9023,32.3182
24029,08-04-2020,424,4,0,-86.9023,32.3182
24030,09-04-2020,452,5,0,-86.9023,32.3182
24031,10-04-2020,479,6,0,-86.9023,32.3182
24032,11-04-2020,508,7,0,-86.9023,32.3182
24033,12-04-2020,542,8,0,-86.9023,32.3182
24034,13-04-2020,578,8,1,-86.9023,32.3182
24035,14-04-2020,614,9,1,-86.9023,32.3182
24036,15-04-2020,651,10,1,-86.9023,32.3182
24037,16-04-2020,688,11,1,-86.9023,32.3182
24038,17-04-2020,724,12,1,-86.9023,32.3182
24039,18-04-2020,759,12,1,-86.9023,32.3182
24040,19-04-2020,795,13,1,-86.9023,32.3182
24041,20-04-2020,831,14,1,-86.9023,32.3182
24042,21-04-2020,867,15,1,-86.9023,32.3182
24043,22-04-2020,903,15,2,-86.9023,32.3182
24044,23-04-2020,940,16,2,-86.9023,32.3182
24045,24-04-2020,977,18,2,-86.9023,32.3182
24046,25-04-2020,1014,20,2,-86.9023,32.3182
24047,26-04-2020,1051,23,2,-86.9023,32.3182
24048,27-04-2020,1087,26,2,-86.9023,32.3182
24049,28-04-2020,1121,29,2,-86.9023,32.3182
24050,29-04-2020,1155,32,2,-86.9023,32.3182
24051,30-04-2020,1189,34,2,-86.9023,32.3182
24052,01-05-2020,1223,37,3,-86.9023,32.3182
24053,02-05-2020,1257,40,3,-86.9023,32.3182
24054,03-05-2020,1291,43,3,-86.9023,32.3182
24055,04-05-2020,1325,47,3,-86.9023,32.3182
24056,05-05-2020,1359,50,3,-86.9023,32.3182
24057,06-05-2020,1393,54,3,-86.9023,32.3182
24058,07-05-2020,1427,58,3,-86.9023,32.3182
24059,08-05-2020,1461,61,3,-86.9023,32.3182
24060,09-05-2020,1495,65,4,-86.9023,32.3182
24061,10-05-2020,1529,69,4,-86.9023,32.3182
24062,11-05-2020,1562,72,4,-86.9023,32.3182
24063,12-05-2020,1595,76,4,-86.9023,32.3182
24064,13-05-2020,1625,79,4,-86.9023,32.3182
24065,14-05-2020,1657,83,4,-86.9023,32.3182
24066,15-05-2020,1691,87,4,-86.9023,32.3182
24067,16-05-2020,1727,90,4,-86.9023,32.3182
24068,17-05-2020,1764,94,4,-86.9023,32.3182
24069,18-05-2020,1800,98,5,-86.9023,32.3182
24070,22-03-2020,42,0,0,-55.7658,-32.5228
24071,23-03-2020,51,0,0,-55.7658,-32.5228
24072,24-03-2020,60,0,0,-55.7658,-32.5228
24073,25-03-2020,69,0,0,-55.7658,-32.5228
24074,26-03-2020,78,0,0,-55.7658,-32.5228
24075,27-03-2020,87,0,0,-55.7658,-32.5228
24076,28-03-2020,103,0,0,-55.7658,-32.5228
24077,29-03-2020,121,0,0,-55.7658,-32.5228
24078,30-03-2020,141,0,0,-55.7658,-32.5228
24079,31-03-2020,163,0,0,-55.7658,-32.5228
24080,01-04-2020,184,0,0,-55.7658,-32.5228
24081,02-04-2020,205,0,0,-55.7658,-32.5228
24082,03-04-2020,227,1,0,-55.7658,-32.5228
24083,04-04-2020,248,2,0,-55.7658,-32.5228
24084,05-04-2020,270,2,0,-55.7658,-32.5228
24085,06-04-2020,291,3,0,-55.7658,-32.5228
24086,07-04-2020,312,4,0,-55.7658,-32.5228
24087,08-04-2020,334,5,0,-55.7658,-32.5228
24088,09-04-2020,355,6,0,-55.7658,-32.5228
24089,10-04-2020,380,6,0,-55.7658,-32.5228
24090,11-04-2020,408,7,1,-55.7658,-32.5228
24091,12-04-2020,436,8,1,-55.7658,-32.5228
24092,13-04-2020,463,9,1,-55.7658,-32.5228
24093,14-04-2020,491,10,1,-55.7658,-32.5228
24094,15-04-2020,519,10,1,-55.7658,-32.5228
24095,16-04-2020,548,11,1,-55.7658,-32.5228
24096,17-04-2020,579,12,1,-55.7658,-32.5228
24097,18-04-2020,611,13,1,-55.7658,-32.5228
24098,19-04-2020,646,13,1,-55.7658,-32.5228
24099,20-04-2020,682,14,2,-55.7658,-32.5228
24100,21-04-2020,719,15,2,-55.7658,-32.5228
24101,22-04-2020,755,16,2,-55.7658,-32.5228
24102,23-04-2020,790,17,2,-55.7658,-32.5228
24103,24-04-2020,825,18,2,-55.7658,-32.5228
24104,25-04-2020,862,20,2,-55.7658,-32.5228
24105,26-04-2020,898,22,2,-55.7658,-32.5228
24106,27-04-2020,934,24,2,-55.7658,-32.5228
24107,28-04-2020,970,27,2,-55.7658,-32.5228
24108,29-04-2020,1007,30,3,-55.7658,-32.5228
24109,30-04-2020,1044,33,3,-55.7658,-32.5228
24110,01-05-2020,1081,36,3,-55.7658,-32.5228
24111,02-05-2020,1119,39,3,-55.7658,-32.5228
24112,03-05-2020,1156,42,3,-55.7658,-32.5228
24113,04-05-2020,1192,45,3,-55.7658,-32.5228
24114,05-05-2020,1226,48,3,-55.7658,-32.5228
24115,06-05-2020,1260,51,3,-55.7658,-32.5228
24116,07-05-2020,1294,54,3,-55.7658,-32.5228
24117,08-05-2020,1328,58,4,-55.7658,-32.5228
24118,09-05-2020,1362,62,4,-55.7658,-32.5228
24119,10-05-2020,1396,65,4,-55.7658,-32.5228
24120,11-05-2020,1430,69,4,-55.7658,-32.5228
24121,12-05-2020,1464,73,4,-55.7658,-32.5228
24122,13-05-2020,1498,76,4,-55.7658,-32.5228
24123,14-05-2020,1532,80,4,-55.7658,-32.5228
24124,15-05-2020,1566,83,4,-55.7658,-32.5228
24125,16-05-2020,1600,87,5,-55.7658,-32.5228
24126,17-05-2020,1634,91,5,-55.7658,-32.5228
24127,18-05-2020,1668,94,5,-55.7658,-32.5228
24128,22-03-2020,16,0,0,-1.0232,7.9465
24129,23-03-2020,21,0,0,-1.0232,7.9465
24130,24-03-2020,25,0,0,-1.0232,7.9465
24131,25-03-2020,30,0,0,-1.0232,7.9465
24132,26-03-2020,35,0,0,-1.0232,7.9465
24133,27-03-2020,40,0,0,-1.0232,7.9465
24134,28-03-2020,47,0,0,-1.0232,7.9465
24135,29-03-2020,56,0,0,-1.0232,7.9465
24136,30-03-2020,65,0,0,-1.0232,7.9465
24137,31-03-2020,74,0,0,-1.0232,7.9465
24138,01-04-2020,83,0,0,-1.0232,7.9465
24139,02-04-2020,92,0,0,-1.0232,7.9465
24140,03-04-2020,101,0,0,-1.0232,7.9465
24141,04-04-2020,110,0,0,-1.0232,7.9465
24142,05-04-2020,119,1,0,-1.0232,7.9465
24143,06-04-2020,128,2,0,-1.0232,7.9465
24144,07-04-2020,137,2,0,-1.0232,7.9465
24145,08-04-2020,146,3,0,-1.0232,7.9465
24146,09-04-2020,163,4,0,-1.0232,7.9465
24147,10-04-2020,183,5,0,-1.0232,7.9465
24148,11-04-2020,204,6,0,-1.0232,7.9465
24149,12-04-2020,225,6,0,-1.0232,7.9465
24150,13-04-2020,246,7,0,-1.0232,7.9465
24151,14-04-2020,267,8,0,-1.0232,7.9465
24152,15-04-2020,288,9,0,-1.0232,7.9465
24153,16-04-2020,309,9,1,-1.0232,7.9465
24154,17-04-2020,329,10,1,-1.0232,7.9465
24155,18-04-2020,349,11,1,-1.0232,7.9465
24156,19-04-2020,369,12,1,-1.0232,7.9465
24157,20-04-2020,388,13,1,-1.0232,7.9465
24158,21-04-2020,408,13,1,-1.0232,7.9465
24159,22-04-2020,428,14,1,-1.0232,7.9465
24160,23-04-2020,446,15,1,-1.0232,7.9465
24161,24-04-2020,465,16,1,-1.0232,7.9465
24162,25-04-2020,485,17,2,-1.0232,7.9465
24163,26-04-2020,504,17,2,-1.0232,7.9465
24164,27-04-2020,524,19,2,-1.0232,7.9465
24165,28-04-2020,543,21,2,-1.0232,7.9465
24166,29-04-2020,563,24,2,-1.0232,7.9465
24167,30-04-2020,587,27,2,-1.0232,7.9465
24168,01-05-2020,610,30,2,-1.0232,7.9465
24169,02-05-2020,634,32,2,-1.0232,7.9465
24170,03-05-2020,658,35,2,-1.0232,7.9465
24171,04-05-2020,682,38,3,-1.0232,7.9465
24172,05-05-2020,707,41,3,-1.0232,7.9465
24173,06-05-2020,732,44,3,-1.0232,7.9465
24174,07-05-2020,761,47,3,-1.0232,7.9465
24175,08-05-2020,790,50,3,-1.0232,7.9465
24176,09-05-2020,819,54,3,-1.0232,7.9465
24177,10-05-2020,852,57,3,-1.0232,7.9465
24178,11-05-2020,886,61,3,-1.0232,7.9465
24179,12-05-2020,920,65,4,-1.0232,7.9465
24180,13-05-2020,954,68,4,-1.0232,7.9465
24181,14-05-2020,987,72,4,-1.0232,7.9465
24182,15-05-2020,1018,76,4,-1.0232,7.9465
24183,16-05-2020,1049,79,4,-1.0232,7.9465
24184,17-05-2020,1080,83,4,-1.0232,7.9465
24185,18-05-2020,1111,87,4,-1.0232,7.9465
24186,22-03-2020,9,0,0,-66.5901,18.2208
24187,23-03-2020,14,0,0,-66.5901,18.2208
24188,24-03-2020,19,0,0,-66.5901,18.2208
24189,25-03-2020,23,0,0,-66.5901,18.2208
24190,26-03-2020,28,0,0,-66.5901,18.2208
24191,27-03-2020,33,0,0,-66.5901,18.2208
24192,28-03-2020,40,0,0,-66.5901,18.2208
24193,29-03-2020,49,0,0,-66.5901,18.2208
24194,30-03-2020,58,0,0,-66.5901,18.2208
24195,31-03-2020,67,0,0,-66.5901,18.2208
24196,01-04-2020,76,0,0,-66.5901,18.2208
24197,02-04-2020,85,1,0,-66.5901,18.2208
24198,03-04-2020,94,2,0,-66.5901,18.2208
24199,04-04-2020,103,3,0,-66.5901,18.2208
24200,05-04-2020,112,4,0,-66.5901,18.2208
24201,06-04-2020,121,4,0,-66.5901,18.2208
24202,07-04-2020,134,5,0,-66.5901,18.2208
24203,08-04-2020,151,6,0,-66.5901,18.2208
24204,09-04-2020,170,7,0,-66.5901,18.2208
24205,10-04-2020,191,8,0,-66.5901,18.2208
24206,11-04-2020,213,8,0,-66.5901,18.2208
24207,12-04-2020,234,9,0,-66.5901,18.2208
24208,13-04-2020,255,10,0,-66.5901,18.2208
24209,14-04-2020,276,11,1,-66.5901,18.2208
24210,15-04-2020,298,11,1,-66.5901,18.2208
24211,16-04-2020,319,12,1,-66.5901,18.2208
24212,17-04-2020,340,13,1,-66.5901,18.2208
24213,18-04-2020,362,14,1,-66.5901,18.2208
24214,19-04-2020,383,15,1,-66.5901,18.2208
24215,20-04-2020,404,15,1,-66.5901,18.2208
24216,21-04-2020,426,16,1,-66.5901,18.2208
24217,22-04-2020,447,17,1,-66.5901,18.2208
24218,23-04-2020,468,19,2,-66.5901,18.2208
24219,24-04-2020,489,22,2,-66.5901,18.2208
24220,25-04-2020,511,25,2,-66.5901,18.2208
24221,26-04-2020,537,28,2,-66.5901,18.2208
24222,27-04-2020,563,31,2,-66.5901,18.2208
24223,28-04-2020,587,34,2,-66.5901,18.2208
24224,29-04-2020,611,36,2,-66.5901,18.2208
24225,30-04-2020,635,39,2,-66.5901,18.2208
24226,01-05-2020,661,42,2,-66.5901,18.2208
24227,02-05-2020,686,45,3,-66.5901,18.2208
24228,03-05-2020,711,49,3,-66.5901,18.2208
24229,04-05-2020,740,52,3,-66.5901,18.2208
24230,05-05-2020,769,56,3,-66.5901,18.2208
24231,06-05-2020,800,60,3,-66.5901,18.2208
24232,07-05-2020,834,63,3,-66.5901,18.2208
24233,08-05-2020,868,67,3,-66.5901,18.2208
24234,09-05-2020,902,70,3,-66.5901,18.2208
24235,10-05-2020,936,74,4,-66.5901,18.2208
24236,11-05-2020,969,78,4,-66.5901,18.2208
24237,12-05-2020,1003,81,4,-66.5901,18.2208
24238,13-05-2020,1039,85,4,-66.5901,18.2208
24239,14-05-2020,1075,89,4,-66.5901,18.2208
24240,15-05-2020,1111,92,4,-66.5901,18.2208
24241,16-05-2020,1145,96,4,-66.5901,18.2208
24242,17-05-2020,1178,100,4,-66.5901,18.2208
24243,18-05-2020,1211,103,4,-66.5901,18.2208
24244,22-03-2020,6,0,0,18.4904,-22.9576
24245,23-03-2020,7,0,0,18.4904,-22.9576
24246,24-03-2020,12,0,0,18.4904,-22.9576
24247,25-03-2020,17,0,0,18.4904,-22.9576
24248,26-03-2020,22,0,0,18.4904,-22.9576
24249,27-03-2020,27,0,0,18.4904,-22.9576
24250,28-03-2020,33,0,0,18.4904,-22.9576
24251,29-03-2020,42,0,0,18.4904,-22.9576
24252,30-03-2020,51,0,0,18.4904,-22.9576
24253,31-03-2020,60,0,0,18.4904,-22.9576
24254,01-04-2020,69,0,0,18.4904,-22.9576
24255,02-04-2020,78,0,0,18.4904,-22.9576
24256,03-04-2020,87,1,0,18.4904,-22.9576
24257,04-04-2020,96,2,0,18.4904,-22.9576
24258,05-04-2020,105,3,0,18.4904,-22.9576
24259,06-04-2020,114,3,0,18.4904,-22.9576
24260,07-04-2020,125,4,0,18.4904,-22.9576
24261,08-04-2020,142,5,0,18.4904,-22.9576
24262,09-04-2020,160,6,0,18.4904,-22.9576
24263,10-04-2020,181,7,0,18.4904,-22.9576
24264,11-04-2020,201,7,1,18.4904,-22.9576
24265,12-04-2020,222,8,1,18.4904,-22.9576
24266,13-04-2020,243,9,1,18.4904,-22.9576
24267,14-04-2020,264,10,1,18.4904,-22.9576
24268,15-04-2020,285,10,1,18.4904,-22.9576
24269,16-04-2020,306,11,1,18.4904,-22.9576
24270,17-04-2020,326,12,1,18.4904,-22.9576
24271,18-04-2020,347,13,1,18.4904,-22.9576
24272,19-04-2020,368,14,1,18.4904,-22.9576
24273,20-04-2020,389,14,1,18.4904,-22.9576
24274,21-04-2020,410,15,2,18.4904,-22.9576
24275,22-04-2020,431,16,2,18.4904,-22.9576
24276,23-04-2020,453,17,2,18.4904,-22.9576
24277,24-04-2020,475,18,2,18.4904,-22.9576
24278,25-04-2020,498,20,2,18.4904,-22.9576
24279,26-04-2020,524,23,2,18.4904,-22.9576
24280,27-04-2020,549,26,2,18.4904,-22.9576
24281,28-04-2020,575,29,2,18.4904,-22.9576
24282,29-04-2020,601,32,3,18.4904,-22.9576
24283,30-04-2020,625,35,3,18.4904,-22.9576
24284,01-05-2020,649,38,3,18.4904,-22.9576
24285,02-05-2020,674,41,3,18.4904,-22.9576
24286,03-05-2020,702,44,3,18.4904,-22.9576
24287,04-05-2020,731,47,3,18.4904,-22.9576
24288,05-05-2020,761,50,3,18.4904,-22.9576
24289,06-05-2020,795,54,3,18.4904,-22.9576
24290,07-05-2020,829,57,3,18.4904,-22.9576
24291,08-05-2020,863,61,4,18.4904,-22.9576
