DateP,Location,confirmed cases,recoved cases,death cases,Unnamed: 6
01-05-2020,35.1264 33.4299,1040.1539,27.672398,2.246236,
02-05-2020,35.1264 33.4299,1074.3776,30.605177,2.3640065,
03-05-2020,35.1264 33.4299,1108.5989,33.538033,2.481774,
04-05-2020,35.1264 33.4299,1142.5543,36.470856,2.599542,
05-05-2020,35.1264 33.4299,1176.5094,39.40366,2.7173119,
06-05-2020,35.1264 33.4299,1210.4652,42.336456,2.835243,
07-05-2020,35.1264 33.4299,1244.4203,45.26928,2.9545255,
08-05-2020,35.1264 33.4299,1276.3151,48.57737,3.0738053,
09-05-2020,35.1264 33.4299,1306.633,52.21322,3.1930876,
10-05-2020,35.1264 33.4299,1336.951,55.84917,3.3123684,
11-05-2020,35.1264 33.4299,1367.2692,59.485107,3.4316509,
12-05-2020,35.1264 33.4299,1397.587,63.12101,3.5509312,
13-05-2020,35.1264 33.4299,1427.9049,66.75691,3.670214,
14-05-2020,35.1264 33.4299,1458.2229,70.39289,3.7894926,
15-05-2020,35.1264 33.4299,1488.5409,74.02881,3.9087746,
16-05-2020,35.1264 33.4299,1518.8589,77.66481,4.028055,
17-05-2020,35.1264 33.4299,1549.1769,81.30062,4.147337,
18-05-2020,35.1264 33.4299,1579.4946,84.93652,4.2666163,
22-03-2020,4.5353 114.7277,95.120285,-0.000151262,0.000144468,
23-03-2020,4.5353 114.7277,109.93565,-0.000151262,0.000144468,
24-03-2020,4.5353 114.7277,127.55312,-0.000151262,0.000144468,
25-03-2020,4.5353 114.7277,148.30669,-0.000151262,0.000144468,
26-03-2020,4.5353 114.7277,169.4934,-0.000151262,0.000144468,
27-03-2020,4.5353 114.7277,190.68015,-0.000151262,0.000144468,
28-03-2020,4.5353 114.7277,211.87958,-0.000151262,0.000144468,
29-03-2020,4.5353 114.7277,233.08998,-0.000151262,0.000144468,
30-03-2020,4.5353 114.7277,254.30034,-0.000151262,0.000144468,
31-03-2020,4.5353 114.7277,275.5538,-0.000151262,0.000144468,
01-04-2020,4.5353 114.7277,296.84897,-0.000151262,0.000144468,
02-04-2020,4.5353 114.7277,318.18564,-0.000151262,0.000144468,
03-04-2020,4.5353 114.7277,339.52225,-0.000151262,0.000144468,
04-04-2020,4.5353 114.7277,361.76443,-0.000151262,0.000144468,
05-04-2020,4.5353 114.7277,382.9242,-0.000151262,0.000144468,
06-04-2020,4.5353 114.7277,404.08408,0.39000592,0.000144468,
07-04-2020,4.5353 114.7277,428.5676,1.1751903,0.000144468,
08-04-2020,4.5353 114.7277,454.10648,1.9603602,0.000144468,
09-04-2020,4.5353 114.7277,479.52438,2.7455242,0.000144468,
10-04-2020,4.5353 114.7277,504.47192,3.5306962,0.020851072,
11-04-2020,4.5353 114.7277,529.4193,4.3158784,0.12977464,
12-04-2020,4.5353 114.7277,554.367,5.101069,0.23774476,
13-04-2020,4.5353 114.7277,579.31445,5.886245,0.34571275,
14-04-2020,4.5353 114.7277,607.22363,6.6714053,0.45368204,
15-04-2020,4.5353 114.7277,636.2613,7.456583,0.56165236,
16-04-2020,4.5353 114.7277,667.147,8.241749,0.67040926,
17-04-2020,4.5353 114.7277,700.67004,9.026928,0.77962583,
18-04-2020,4.5353 114.7277,734.193,9.812098,0.88884324,
19-04-2020,4.5353 114.7277,767.4761,10.59728,0.9980578,
20-04-2020,4.5353 114.7277,799.95764,11.38246,1.1072721,
21-04-2020,4.5353 114.7277,832.4393,12.1676235,1.21649,
22-04-2020,4.5353 114.7277,864.9209,12.952807,1.3257046,
23-04-2020,4.5353 114.7277,897.40283,13.737998,1.4349201,
24-04-2020,4.5353 114.7277,929.8843,14.523166,1.5441377,
25-04-2020,4.5353 114.7277,963.0209,15.308333,1.6533523,
26-04-2020,4.5353 114.7277,996.2634,16.093515,1.7625681,
27-04-2020,4.5353 114.7277,1029.5062,16.878677,1.8720686,
28-04-2020,4.5353 114.7277,1062.749,18.098726,1.9898372,
29-04-2020,4.5353 114.7277,1095.992,19.65468,2.1076071,
30-04-2020,4.5353 114.7277,1128.2122,22.450611,2.2253754,
01-05-2020,4.5353 114.7277,1157.716,25.383379,2.3431454,
02-05-2020,4.5353 114.7277,1187.2196,28.31616,2.4609146,
03-05-2020,4.5353 114.7277,1216.7231,31.249037,2.5786812,
04-05-2020,4.5353 114.7277,1246.2264,34.181793,2.696449,
05-05-2020,4.5353 114.7277,1275.7306,37.114616,2.8142195,
06-05-2020,4.5353 114.7277,1305.234,40.047398,2.9319887,
07-05-2020,4.5353 114.7277,1334.7373,42.9802,3.0497587,
08-05-2020,4.5353 114.7277,1364.2411,45.913063,3.1675258,
09-05-2020,4.5353 114.7277,1393.7445,49.19367,3.285757,
10-05-2020,4.5353 114.7277,1423.2483,52.829556,3.405039,
11-05-2020,4.5353 114.7277,1452.7521,56.465496,3.5243204,
12-05-2020,4.5353 114.7277,1482.2552,60.101456,3.6436,
13-05-2020,4.5353 114.7277,1511.759,63.737324,3.7628841,
14-05-2020,4.5353 114.7277,1541.2626,67.37331,3.8821611,
15-05-2020,4.5353 114.7277,1570.7661,71.00926,4.001444,
16-05-2020,4.5353 114.7277,1600.2699,74.645226,4.120726,
17-05-2020,4.5353 114.7277,1626.3851,78.28103,4.2400055,
18-05-2020,4.5353 114.7277,1651.8041,81.91695,4.3592877,
22-03-2020,47.4009 -121.4905,1163.017,-0.000151262,6.360868,
23-03-2020,47.4009 -121.4905,1197.6576,-0.000151262,6.4385724,
24-03-2020,47.4009 -121.4905,1231.7916,-0.000151262,6.5162745,
25-03-2020,47.4009 -121.4905,1265.9259,-0.000151262,6.593978,
26-03-2020,47.4009 -121.4905,1300.0599,-0.000151262,6.671682,
27-03-2020,47.4009 -121.4905,1334.1943,-0.000151262,6.753699,
28-03-2020,47.4009 -121.4905,1368.3286,0.47249413,6.8449473,
29-03-2020,47.4009 -121.4905,1398.8469,1.2576848,6.936916,
30-03-2020,47.4009 -121.4905,1427.9535,2.0428443,7.0370007,
31-03-2020,47.4009 -121.4905,1457.0599,2.8280213,7.1527677,
01-04-2020,47.4009 -121.4905,1486.1664,3.6131823,7.2584405,
02-04-2020,47.4009 -121.4905,1515.2732,4.398355,7.3618546,
03-04-2020,47.4009 -121.4905,1544.3798,5.1835294,7.4652653,
04-04-2020,47.4009 -121.4905,1573.4862,5.9687037,7.568677,
05-04-2020,47.4009 -121.4905,1602.5928,6.753876,7.6754804,
06-04-2020,47.4009 -121.4905,1631.6992,7.539054,7.7856884,
07-04-2020,47.4009 -121.4905,1660.8059,8.324233,7.895895,
08-04-2020,47.4009 -121.4905,1687.4574,9.109415,8.0061035,
09-04-2020,47.4009 -121.4905,1712.2758,9.894578,8.116309,
10-04-2020,47.4009 -121.4905,1737.0944,10.679761,8.232001,
11-04-2020,47.4009 -121.4905,1761.9125,11.464937,8.358011,
12-04-2020,47.4009 -121.4905,1786.7316,12.250116,8.484022,
13-04-2020,47.4009 -121.4905,1811.5494,13.035288,8.610113,
14-04-2020,47.4009 -121.4905,1836.3677,13.820442,8.736398,
15-04-2020,47.4009 -121.4905,1861.1864,14.60561,8.851362,
16-04-2020,47.4009 -121.4905,1886.0048,15.395721,8.964447,
17-04-2020,47.4009 -121.4905,1910.8234,16.195797,9.077531,
18-04-2020,47.4009 -121.4905,1935.264,17.76298,9.190616,
19-04-2020,47.4009 -121.4905,1959.0087,20.071524,9.3037,
20-04-2020,47.4009 -121.4905,1982.7533,22.38004,9.416784,
21-04-2020,47.4009 -121.4905,2006.4977,24.68861,9.517988,
22-04-2020,47.4009 -121.4905,2030.2422,26.997152,9.618929,
23-04-2020,47.4009 -121.4905,2053.9866,29.603037,9.719869,
24-04-2020,47.4009 -121.4905,2077.7314,32.53582,9.820808,
25-04-2020,47.4009 -121.4905,2102.702,35.468647,9.921746,
26-04-2020,47.4009 -121.4905,2128.582,38.401436,10.022686,
27-04-2020,47.4009 -121.4905,2154.4626,41.334206,10.1190605,
28-04-2020,47.4009 -121.4905,2180.3425,44.26702,10.213522,
29-04-2020,47.4009 -121.4905,2206.223,47.19983,10.307986,
30-04-2020,47.4009 -121.4905,2232.1028,50.132633,10.402451,
01-05-2020,47.4009 -121.4905,2257.9832,53.536087,10.496914,
02-05-2020,47.4009 -121.4905,2283.8635,57.17201,10.591379,
03-05-2020,47.4009 -121.4905,2309.7437,60.807945,10.685838,
04-05-2020,47.4009 -121.4905,2335.6238,64.44391,10.780301,
05-05-2020,47.4009 -121.4905,2361.5042,68.079796,10.874765,
06-05-2020,47.4009 -121.4905,2387.3845,71.715744,10.969229,
07-05-2020,47.4009 -121.4905,2413.2644,75.351715,11.063693,
08-05-2020,47.4009 -121.4905,2439.1445,78.98767,11.1581545,
09-05-2020,47.4009 -121.4905,2465.025,82.623474,11.253806,
10-05-2020,47.4009 -121.4905,2490.905,86.25939,11.351255,
11-05-2020,47.4009 -121.4905,2516.7854,89.89534,11.448704,
12-05-2020,47.4009 -121.4905,2542.6658,93.531265,11.54615,
13-05-2020,47.4009 -121.4905,2568.5457,97.167145,11.643599,
14-05-2020,47.4009 -121.4905,2594.4255,100.80313,11.741046,
15-05-2020,47.4009 -121.4905,2620.3064,104.43908,11.838494,
16-05-2020,47.4009 -121.4905,2646.1865,108.07506,11.935941,
17-05-2020,47.4009 -121.4905,2672.0667,111.71089,12.033391,
18-05-2020,47.4009 -121.4905,2697.947,115.64506,12.130839,
22-03-2020,42.1657 -74.9481,1938.0887,-0.000151262,0.76939595,
23-03-2020,42.1657 -74.9481,1972.2216,-0.000151262,0.8675932,
24-03-2020,42.1657 -74.9481,2004.836,-0.000151262,0.967744,
25-03-2020,42.1657 -74.9481,2035.535,-0.000151262,1.0757141,
26-03-2020,42.1657 -74.9481,2066.2344,-0.000151262,1.1845958,
27-03-2020,42.1657 -74.9481,2096.9333,-0.000151262,1.2938106,
28-03-2020,42.1657 -74.9481,2127.3496,-0.000151262,1.4030288,
29-03-2020,42.1657 -74.9481,2157.6462,-0.000151262,1.5122427,
30-03-2020,42.1657 -74.9481,2186.832,-0.000151262,1.621458,
31-03-2020,42.1657 -74.9481,2216.0178,-0.000151262,1.7306744,
01-04-2020,42.1657 -74.9481,2245.2036,-0.000151262,1.8398916,
02-04-2020,42.1657 -74.9481,2274.3901,0.4488811,1.949106,
03-04-2020,42.1657 -74.9481,2303.3938,1.234055,2.058321,
04-04-2020,42.1657 -74.9481,2331.6775,2.0192182,2.1675367,
05-04-2020,42.1657 -74.9481,2359.9607,2.8044088,2.276753,
06-04-2020,42.1657 -74.9481,2388.1282,3.589575,2.3935015,
07-04-2020,42.1657 -74.9481,2411.779,4.3747535,2.5112689,
08-04-2020,42.1657 -74.9481,2435.4297,5.159936,2.629039,
09-04-2020,42.1657 -74.9481,2459.0806,5.945088,2.746808,
10-04-2020,42.1657 -74.9481,2482.7314,6.7302704,2.8645759,
11-04-2020,42.1657 -74.9481,2506.3826,7.515444,2.983165,
12-04-2020,42.1657 -74.9481,2530.0332,8.300625,3.1024473,
13-04-2020,42.1657 -74.9481,2553.6843,9.08581,3.221729,
14-04-2020,42.1657 -74.9481,2577.3352,9.870952,3.3410087,
15-04-2020,42.1657 -74.9481,2600.986,10.65613,3.460291,
16-04-2020,42.1657 -74.9481,2624.637,11.441309,3.5795717,
17-04-2020,42.1657 -74.9481,2648.2878,12.226475,3.6988528,
18-04-2020,42.1657 -74.9481,2671.9385,13.011664,3.8181353,
19-04-2020,42.1657 -74.9481,2695.5898,13.796843,3.9374173,
20-04-2020,42.1657 -74.9481,2719.2405,14.582003,4.057615,
21-04-2020,42.1657 -74.9481,2742.8914,15.367634,4.179555,
22-04-2020,42.1657 -74.9481,2766.5422,16.167707,4.3014975,
23-04-2020,42.1657 -74.9481,2790.1926,17.516298,4.423436,
24-04-2020,42.1657 -74.9481,2813.891,19.313795,4.5453773,
25-04-2020,42.1657 -74.9481,2837.7473,21.823841,4.6673193,
26-04-2020,42.1657 -74.9481,2861.6033,24.756628,4.789259,
27-04-2020,42.1657 -74.9481,2885.4597,27.689411,4.911198,
28-04-2020,42.1657 -74.9481,2909.3157,30.622187,5.0331397,
29-04-2020,42.1657 -74.9481,2933.172,33.55497,5.1550817,
30-04-2020,42.1657 -74.9481,2957.028,36.48784,5.2770224,
01-05-2020,42.1657 -74.9481,2980.884,39.420624,5.398964,
02-05-2020,42.1657 -74.9481,3004.7402,42.3534,5.5209036,
03-05-2020,42.1657 -74.9481,3028.5967,45.286217,5.6428413,
04-05-2020,42.1657 -74.9481,3052.4524,48.721428,5.764781,
05-05-2020,42.1657 -74.9481,3076.3086,52.357334,5.886722,
06-05-2020,42.1657 -74.9481,3100.165,55.99325,6.0086637,
07-05-2020,42.1657 -74.9481,3124.0208,59.629204,6.1306033,
08-05-2020,42.1657 -74.9481,3147.8772,63.265182,6.2525454,
09-05-2020,42.1657 -74.9481,3171.7332,66.90108,6.374486,
10-05-2020,42.1657 -74.9481,3195.589,70.53699,6.496428,
11-05-2020,42.1657 -74.9481,3219.4456,74.17286,6.618367,
12-05-2020,42.1657 -74.9481,3243.3015,77.80885,6.7403073,
13-05-2020,42.1657 -74.9481,3267.158,81.44474,6.862248,
14-05-2020,42.1657 -74.9481,3291.014,85.08068,6.9841866,
15-05-2020,42.1657 -74.9481,3314.8704,88.71663,7.1061277,
16-05-2020,42.1657 -74.9481,3338.7263,92.3526,7.228068,
17-05-2020,42.1657 -74.9481,3362.5828,95.98843,7.3500094,
18-05-2020,42.1657 -74.9481,3386.4385,99.62436,7.4719496,
22-03-2020,36.1162 -119.6816,770.1909,-0.000151262,2.069729,
23-03-2020,36.1162 -119.6816,806.5443,-0.000151262,2.1788328,
24-03-2020,36.1162 -119.6816,842.8755,-0.000151262,2.287934,
25-03-2020,36.1162 -119.6816,879.2065,-0.000151262,2.397037,
26-03-2020,36.1162 -119.6816,914.01587,-0.000151262,2.5061407,
27-03-2020,36.1162 -119.6816,947.4686,-0.000151262,2.6164641,
28-03-2020,36.1162 -119.6816,980.92114,-0.000151262,2.72708,
29-03-2020,36.1162 -119.6816,1014.37384,-0.000151262,2.8376954,
30-03-2020,36.1162 -119.6816,1047.8265,-0.000151262,2.9483092,
31-03-2020,36.1162 -119.6816,1081.279,-0.000151262,3.0589252,
01-04-2020,36.1162 -119.6816,1114.7317,-0.000151262,3.1754334,
02-04-2020,36.1162 -119.6816,1148.1846,0.563715,3.2945995,
03-04-2020,36.1162 -119.6816,1181.6372,1.34888,3.4137661,
04-04-2020,36.1162 -119.6816,1215.0897,2.1340609,3.5329325,
05-04-2020,36.1162 -119.6816,1248.5421,2.9192264,3.6522727,
06-04-2020,36.1162 -119.6816,1281.9952,3.7044005,3.7741017,
07-04-2020,36.1162 -119.6816,1316.4137,4.4895816,3.8959317,
08-04-2020,36.1162 -119.6816,1354.1118,5.274753,4.0177603,
09-04-2020,36.1162 -119.6816,1391.8098,6.0599294,4.1395864,
10-04-2020,36.1162 -119.6816,1426.7755,6.8451,4.2614145,
11-04-2020,36.1162 -119.6816,1461.5619,7.6302743,4.3832445,
12-04-2020,36.1162 -119.6816,1495.2504,8.415464,4.5050726,
13-04-2020,36.1162 -119.6816,1525.009,9.200642,4.6269026,
14-04-2020,36.1162 -119.6816,1552.9874,9.985794,4.748729,
15-04-2020,36.1162 -119.6816,1578.4583,10.770969,4.870556,
16-04-2020,36.1162 -119.6816,1603.9288,11.556142,4.9923863,
17-04-2020,36.1162 -119.6816,1629.3993,12.341333,5.1142144,
18-04-2020,36.1162 -119.6816,1654.8702,13.126491,5.2360444,
19-04-2020,36.1162 -119.6816,1680.3408,13.911668,5.3578725,
20-04-2020,36.1162 -119.6816,1705.8116,14.696858,5.479701,
21-04-2020,36.1162 -119.6816,1731.2821,15.482035,5.6015286,
22-04-2020,36.1162 -119.6816,1756.7533,16.275396,5.7233567,
23-04-2020,36.1162 -119.6816,1782.2235,17.416386,5.845185,
24-04-2020,36.1162 -119.6816,1807.694,19.09581,5.967014,
25-04-2020,36.1162 -119.6816,1833.1648,21.404366,6.088843,
26-04-2020,36.1162 -119.6816,1858.6354,24.051609,6.210671,
27-04-2020,36.1162 -119.6816,1884.1062,26.984386,6.3324995,
28-04-2020,36.1162 -119.6816,1909.5768,29.917217,6.45433,
29-04-2020,36.1162 -119.6816,1935.0474,32.85001,6.576158,
30-04-2020,36.1162 -119.6816,1960.518,35.782867,6.697987,
01-05-2020,36.1162 -119.6816,1985.9888,38.715622,6.819816,
02-05-2020,36.1162 -119.6816,2011.4594,41.648422,6.941644,
03-05-2020,36.1162 -119.6816,2036.9298,44.581234,7.063471,
04-05-2020,36.1162 -119.6816,2062.4006,47.514046,7.1852984,
05-05-2020,36.1162 -119.6816,2087.1506,51.001938,7.3071284,
06-05-2020,36.1162 -119.6816,2110.9683,54.637833,7.428956,
07-05-2020,36.1162 -119.6816,2134.7861,58.273758,7.550786,
08-05-2020,36.1162 -119.6816,2158.6042,61.909748,7.672614,
09-05-2020,36.1162 -119.6816,2182.422,65.545654,7.794442,
10-05-2020,36.1162 -119.6816,2206.24,69.181526,7.916272,
11-05-2020,36.1162 -119.6816,2230.058,72.8175,8.0381,
12-05-2020,36.1162 -119.6816,2253.8757,76.45341,8.159928,
13-05-2020,36.1162 -119.6816,2277.6938,80.08929,8.281757,
14-05-2020,36.1162 -119.6816,2301.512,83.72526,8.403584,
15-05-2020,36.1162 -119.6816,2325.3762,87.361206,8.525412,
16-05-2020,36.1162 -119.6816,2351.159,90.99722,8.64724,
17-05-2020,36.1162 -119.6816,2376.942,94.632996,8.769071,
18-05-2020,36.1162 -119.6816,2402.7256,98.26894,8.8909,
22-03-2020,42.2302 -71.5301,276.05496,-0.000151262,0.000144468,
23-03-2020,42.2302 -71.5301,296.0478,-0.000151262,0.000144468,
24-03-2020,42.2302 -71.5301,316.7889,-0.000151262,0.000144468,
25-03-2020,42.2302 -71.5301,337.9238,-0.000151262,0.000144468,
26-03-2020,42.2302 -71.5301,359.06766,-0.000151262,0.000144468,
27-03-2020,42.2302 -71.5301,380.92447,-0.000151262,0.000144468,
28-03-2020,42.2302 -71.5301,403.57477,-0.000151262,0.000144468,
29-03-2020,42.2302 -71.5301,428.49802,-0.000151262,0.000144468,
30-03-2020,42.2302 -71.5301,453.42123,-0.000151262,0.000144468,
31-03-2020,42.2302 -71.5301,478.42545,-0.000151262,0.000144468,
01-04-2020,42.2302 -71.5301,503.65366,-0.000151262,0.000144468,
02-04-2020,42.2302 -71.5301,528.8863,-0.000151262,0.000144468,
03-04-2020,42.2302 -71.5301,554.11914,-0.000151262,0.000144468,
04-04-2020,42.2302 -71.5301,578.0424,0.655743,0.000144468,
05-04-2020,42.2302 -71.5301,602.2717,1.4409311,0.000144468,
06-04-2020,42.2302 -71.5301,630.4673,2.2261047,0.015347363,
07-04-2020,42.2302 -71.5301,659.25354,3.011287,0.108360134,
08-04-2020,42.2302 -71.5301,690.7374,3.7964468,0.21150658,
09-04-2020,42.2302 -71.5301,723.54456,4.581616,0.3156655,
10-04-2020,42.2302 -71.5301,756.4531,5.3667936,0.42867154,
11-04-2020,42.2302 -71.5301,790.161,6.151966,0.53988993,
12-04-2020,42.2302 -71.5301,823.6711,6.937156,0.6478583,
13-04-2020,42.2302 -71.5301,857.18054,7.7223234,0.7558291,
14-04-2020,42.2302 -71.5301,890.6904,8.507476,0.86380076,
15-04-2020,42.2302 -71.5301,924.2002,9.292654,0.9719637,
16-04-2020,42.2302 -71.5301,957.70996,10.077833,1.0811788,
17-04-2020,42.2302 -71.5301,990.998,10.863004,1.1903961,
18-04-2020,42.2302 -71.5301,1020.8876,11.648186,1.2996118,
19-04-2020,42.2302 -71.5301,1050.777,12.433373,1.4088265,
20-04-2020,42.2302 -71.5301,1080.6666,13.218549,1.5180427,
21-04-2020,42.2302 -71.5301,1110.556,14.003704,1.6272587,
22-04-2020,42.2302 -71.5301,1140.4454,14.788896,1.7364737,
23-04-2020,42.2302 -71.5301,1170.3348,16.03255,1.8456904,
24-04-2020,42.2302 -71.5301,1200.2245,17.737839,1.9549059,
25-04-2020,42.2302 -71.5301,1230.1139,19.885876,2.0641215,
26-04-2020,42.2302 -71.5301,1260.0034,22.033916,2.1733377,
27-04-2020,42.2302 -71.5301,1289.8932,24.885818,2.2825518,
28-04-2020,42.2302 -71.5301,1319.7828,27.762707,2.391769,
29-04-2020,42.2302 -71.5301,1348.366,30.639555,2.5009854,
30-04-2020,42.2302 -71.5301,1374.1617,33.51651,2.6186175,
01-05-2020,42.2302 -71.5301,1399.9576,36.428635,2.7363844,
02-05-2020,42.2302 -71.5301,1425.7535,39.36143,2.8541546,
03-05-2020,42.2302 -71.5301,1451.5492,42.975903,2.9719214,
04-05-2020,42.2302 -71.5301,1477.345,46.611786,3.0898578,
05-05-2020,42.2302 -71.5301,1503.1356,50.24775,3.2091398,
06-05-2020,42.2302 -71.5301,1528.9263,53.883633,3.3284223,
07-05-2020,42.2302 -71.5301,1553.223,57.519604,3.447704,
08-05-2020,42.2302 -71.5301,1577.3019,61.155605,3.5669832,
09-05-2020,42.2302 -71.5301,1601.3809,64.79148,3.6862657,
10-05-2020,42.2302 -71.5301,1625.4595,68.42735,3.8055482,
11-05-2020,42.2302 -71.5301,1649.5385,72.06323,3.9248273,
12-05-2020,42.2302 -71.5301,1673.6173,75.69924,4.0441084,
13-05-2020,42.2302 -71.5301,1697.6959,79.33511,4.1633897,
14-05-2020,42.2302 -71.5301,1721.7748,82.97109,4.282668,
15-05-2020,42.2302 -71.5301,1745.8536,86.607,4.4019513,
16-05-2020,42.2302 -71.5301,1769.9325,90.24302,4.521232,
17-05-2020,42.2302 -71.5301,1794.0114,93.87879,4.6405144,
18-05-2020,42.2302 -71.5301,1818.0999,97.51471,4.759797,
22-03-2020,35.4437 139.638,87.899704,-0.000151262,0.000144468,
23-03-2020,35.4437 139.638,90.72291,-0.000151262,0.000144468,
24-03-2020,35.4437 139.638,93.82026,-0.000151262,0.000144468,
25-03-2020,35.4437 139.638,99.95755,-0.000151262,0.000144468,
26-03-2020,35.4437 139.638,106.094864,-0.000151262,0.000144468,
27-03-2020,35.4437 139.638,112.23216,-0.000151262,0.000144468,
28-03-2020,35.4437 139.638,118.42838,-0.000151262,0.000144468,
29-03-2020,35.4437 139.638,125.14247,-0.000151262,0.000144468,
30-03-2020,35.4437 139.638,131.90361,-0.000151262,0.000144468,
31-03-2020,35.4437 139.638,138.66475,-0.000151262,0.000144468,
01-04-2020,35.4437 139.638,145.61758,-0.000151262,0.000144468,
02-04-2020,35.4437 139.638,152.6872,-0.000151262,0.000144468,
03-04-2020,35.4437 139.638,159.48848,-0.000151262,0.000144468,
04-04-2020,35.4437 139.638,166.20723,-0.000151262,0.000144468,
05-04-2020,35.4437 139.638,173.21518,-0.000151262,0.000144468,
06-04-2020,35.4437 139.638,180.40154,-0.000151262,0.000144468,
07-04-2020,35.4437 139.638,187.55635,0.22167934,0.000144468,
08-04-2020,35.4437 139.638,194.33102,1.0068398,0.000144468,
09-04-2020,35.4437 139.638,203.13011,1.7920078,0.000144468,
10-04-2020,35.4437 139.638,217.05183,2.5771878,0.013363373,
11-04-2020,35.4437 139.638,232.69197,3.362356,0.12221735,
12-04-2020,35.4437 139.638,248.33223,4.147543,0.23018768,
13-04-2020,35.4437 139.638,263.97235,4.9327126,0.33815846,
14-04-2020,35.4437 139.638,279.6127,5.7178855,0.446126,
15-04-2020,35.4437 139.638,295.25287,6.5030518,0.5540955,
16-04-2020,35.4437 139.638,310.8931,7.2882304,0.6620661,
17-04-2020,35.4437 139.638,326.53336,8.073397,0.77115226,
18-04-2020,35.4437 139.638,342.17355,8.858574,0.880369,
19-04-2020,35.4437 139.638,358.05374,9.64376,0.98958397,
20-04-2020,35.4437 139.638,374.06128,10.428943,1.0987998,
21-04-2020,35.4437 139.638,389.7257,11.2141,1.2080153,
22-04-2020,35.4437 139.638,404.41513,11.99928,1.3172317,
23-04-2020,35.4437 139.638,419.10464,12.78448,1.4264475,
24-04-2020,35.4437 139.638,432.9941,13.56964,1.5356648,
25-04-2020,35.4437 139.638,446.44724,14.354808,1.6448799,
26-04-2020,35.4437 139.638,459.90024,15.139991,1.7540948,
27-04-2020,35.4437 139.638,473.35333,15.925161,1.8633107,
28-04-2020,35.4437 139.638,486.80643,16.719685,1.9725262,
29-04-2020,35.4437 139.638,500.25943,18.045202,2.0851946,
30-04-2020,35.4437 139.638,513.71246,20.225477,2.2029614,
01-05-2020,35.4437 139.638,527.1655,22.854673,2.3207326,
02-05-2020,35.4437 139.638,540.78796,25.787449,2.4385026,
03-05-2020,35.4437 139.638,554.43097,28.720266,2.5562687,
04-05-2020,35.4437 139.638,568.07404,31.65307,2.6740372,
05-05-2020,35.4437 139.638,582.5237,34.58592,2.7918065,
06-05-2020,35.4437 139.638,596.9772,37.518684,2.9095757,
07-05-2020,35.4437 139.638,611.4306,40.45146,3.0273461,
08-05-2020,35.4437 139.638,625.88403,43.38438,3.1451135,
09-05-2020,35.4437 139.638,640.3376,46.659016,3.2632086,
10-05-2020,35.4437 139.638,654.791,50.29491,3.3824883,
11-05-2020,35.4437 139.638,669.2445,53.9308,3.5017712,
12-05-2020,35.4437 139.638,683.6979,57.56679,3.621052,
13-05-2020,35.4437 139.638,698.1515,61.202694,3.7403328,
14-05-2020,35.4437 139.638,712.6048,64.83871,3.8596115,
15-05-2020,35.4437 139.638,727.05835,68.47462,3.9788933,
16-05-2020,35.4437 139.638,741.5117,72.11061,4.0981755,
17-05-2020,35.4437 139.638,755.96533,75.74637,4.217457,
18-05-2020,35.4437 139.638,770.4187,79.38234,4.3367395,
22-03-2020,37.6489 -122.6655,21.576004,-0.000151262,0.000144468,
23-03-2020,37.6489 -122.6655,26.4865,-0.000151262,0.000144468,
24-03-2020,37.6489 -122.6655,31.409557,-0.000151262,0.000144468,
25-03-2020,37.6489 -122.6655,36.332592,-0.000151262,0.000144468,
26-03-2020,37.6489 -122.6655,41.20938,-0.000151262,0.000144468,
27-03-2020,37.6489 -122.6655,46.083435,-0.000151262,0.000144468,
28-03-2020,37.6489 -122.6655,50.957443,-0.000151262,0.000144468,
29-03-2020,37.6489 -122.6655,55.831505,-0.000151262,0.000144468,
30-03-2020,37.6489 -122.6655,60.72888,-0.000151262,0.000144468,
31-03-2020,37.6489 -122.6655,69.66612,-0.000151262,0.000144468,
01-04-2020,37.6489 -122.6655,78.603355,-0.000151262,0.000144468,
02-04-2020,37.6489 -122.6655,87.540634,-0.000151262,0.000144468,
03-04-2020,37.6489 -122.6655,96.477875,-0.000151262,0.000144468,
04-04-2020,37.6489 -122.6655,105.41508,-0.000151262,0.000144468,
05-04-2020,37.6489 -122.6655,114.35232,0.6411025,0.000144468,
06-04-2020,37.6489 -122.6655,123.28958,1.4262697,0.000144468,
07-04-2020,37.6489 -122.6655,132.21191,2.211451,0.000144468,
08-04-2020,37.6489 -122.6655,141.12216,2.9966152,0.000144468,
09-04-2020,37.6489 -122.6655,150.03241,3.7818136,0.003282547,
10-04-2020,37.6489 -122.6655,158.9427,4.566955,0.10155954,
11-04-2020,37.6489 -122.6655,167.85298,5.3521495,0.1943745,
12-04-2020,37.6489 -122.6655,176.76315,6.1373186,0.28719288,
13-04-2020,37.6489 -122.6655,192.26204,6.9224997,0.38614947,
14-04-2020,37.6489 -122.6655,211.18784,7.7076626,0.4941164,
15-04-2020,37.6489 -122.6655,230.23906,8.492828,0.60304123,
16-04-2020,37.6489 -122.6655,249.29013,9.278006,0.7122574,
17-04-2020,37.6489 -122.6655,268.34134,10.06318,0.82147217,
18-04-2020,37.6489 -122.6655,287.64536,10.848371,0.93068933,
19-04-2020,37.6489 -122.6655,307.1684,11.633523,1.0399046,
20-04-2020,37.6489 -122.6655,326.69128,12.418714,1.1491178,
